persona_id,taille,pct_base,ca_total,ca_moyen,clv_moyenne,panier_moyen,frequence_mois,nb_transactions_moyen,recency_moyenne,pct_drive,pct_hyp,discount_rate,pct_remise_moyen,pct_churned,pct_at_risk,secteur_principal,secteur_secondaire,segment_rfm_mode
0,32686,7.421653262611996,52157250.98,1595.7061426910602,1595.7104876705623,81.05336749678762,2.7813011686960776,23.351863183014135,105.70430765465336,83.40346188979376,16.571458984771155,6.552248640153236,0.0660644037202472,18.387077036039894,35.391299027106406,PRODUITS GRANDE CONSOMMATION,SERVICES AUX CLIENTS,1-VIP
1,49820,11.312083630402302,285169652.9,5723.99945604175,5724.002167804095,86.24831653954234,7.187563629064633,81.55299076676033,44.51862705740666,5.795474143664362,94.20272430736631,6.5712789358000885,0.0657128382175833,0.45764753111200324,1.818546768366118,PRODUITS FRAIS,SECTEUR BAZAR,1-VIP
2,244705,55.5624934720513,165621462.96,676.8209189023519,676.8242577797756,54.043988721113195,2.2065601029811406,14.30152632761897,119.17088330847346,1.5377290260860916,98.43506377441973,216.9233159514346,0.07419496863570423,21.624813551010398,44.26963077991868,PRODUITS GRANDE CONSOMMATION,SECTEUR BAZAR,7-Perdus/churn
3,69727,15.832148841771607,63255728.13,907.1913050898504,907.1955770361553,178.79885410242804,0.9436720352230843,5.941242273437836,141.9475812812827,1.2616822581707625,98.69630922920999,8.108317324313676,0.08108328194243265,28.422275445666674,57.01665065182784,PRODUITS GRANDE CONSOMMATION,SECTEUR BAZAR,7-Perdus/churn
4,43476,9.871620793162798,4958103.48,114.0423102401325,114.04699144355506,49.83490592510811,0.9964481553040757,2.356081516238844,220.66588462600055,1.741627584207153,98.1835120457041,335.5429481363752,0.10666992823626828,57.45928788296991,81.29772748182906,PRODUITS GRANDE CONSOMMATION,PRODUITS FRAIS,7-Perdus/churn
